utc,obssec,lat,long,altitude,vel_n(NED),vel_e(NED),vel_d(NED)
2026-02-06 11:32:57.833,473593.700000,33.541170940,73.179443080,417.269,-11.409134,6.512067,-0.248132
2026-02-06 11:32:57.945,473593.800000,33.541156270,73.179459870,417.915,-11.599777,6.362760,-0.159098
2026-02-06 11:32:58.076,473593.900000,33.541145770,73.179466570,417.764,-11.603528,6.407579,-0.500718
2026-02-06 11:32:58.203,473594.100000,33.541125260,73.179478980,417.481,-11.677672,6.003950,-0.373222
2026-02-06 11:32:58.326,473594.200000,33.541109870,73.179490000,418.426,-11.646163,6.074030,-0.107012
2026-02-06 11:32:58.429,473594.300000,33.541095960,73.179502030,421.978,-11.670406,6.115760,-0.258701
2026-02-06 11:32:58.506,473594.400000,33.541094010,73.179499240,418.543,-11.352961,6.266220,-0.887228
2026-02-06 11:32:58.694,473594.600000,33.541073160,73.179509330,417.461,-11.341441,6.516027,-0.422160
2026-02-06 11:32:58.823,473594.700000,33.541064570,73.179517560,418.054,-11.474114,6.141610,-0.322324
2026-02-06 11:32:58.934,473594.800000,33.541053290,73.179524750,418.329,-11.648158,6.051472,-0.161736
2026-02-06 11:32:59.030,473594.900000,33.541043010,73.179531700,418.396,-11.471148,6.228163,-0.080954
2026-02-06 11:32:59.119,473595.000000,33.541033580,73.179536860,418.328,-11.633819,5.967119,-0.746478
2026-02-06 11:32:59.246,473595.100000,33.541023920,73.179543090,418.404,-11.470824,6.287716,-0.791989
2026-02-06 11:32:59.375,473595.200000,33.541012520,73.179550700,418.576,-11.632760,6.158547,-0.778679
2026-02-06 11:32:59.488,473595.400000,33.540988890,73.179564860,418.220,-11.362500,5.744239,-1.390363
2026-02-06 11:32:59.606,473595.500000,33.540978620,73.179568210,418.708,-11.661604,6.467635,0.092408
2026-02-06 11:32:59.708,473595.600000,33.540965920,73.179574620,419.077,-11.509112,6.526134,-0.171693
2026-02-06 11:32:59.819,473595.700000,33.540957480,73.179582960,418.475,-11.560376,6.113350,-0.975442
2026-02-06 11:32:59.935,473595.800000,33.540946170,73.179593200,418.763,-11.769157,6.066685,-0.065584
2026-02-06 11:33:0.043,473595.900000,33.540936990,73.179597150,419.389,-11.671008,5.995824,-0.094868
2026-02-06 11:33:0.164,473596.000000,33.540921400,73.179605210,419.401,-11.828900,6.197950,0.411828
2026-02-06 11:33:0.208,473596.100000,33.540916150,73.179608370,419.641,-11.644241,5.797639,-0.656932
2026-02-06 11:33:0.397,473596.300000,33.540895090,73.179622180,420.396,-12.064719,5.548353,-1.232309
2026-02-06 11:33:0.522,473596.400000,33.540883240,73.179628410,419.592,-11.902513,5.635304,-1.312890
2026-02-06 11:33:0.616,473596.500000,33.540873590,73.179634870,420.579,-11.961595,5.382690,-1.204449
2026-02-06 11:33:0.745,473596.600000,33.540863330,73.179642380,420.972,-11.649134,6.061497,-0.936378
2026-02-06 11:33:0.873,473596.700000,33.540852760,73.179647830,420.605,-11.391086,6.240390,0.602564
2026-02-06 11:33:0.988,473596.900000,33.540832060,73.179659670,419.977,-11.136160,6.508039,-0.040695
2026-02-06 11:33:1.097,473597.000000,33.540821900,73.179666220,420.097,-11.522826,6.012337,-0.346548
2026-02-06 11:33:1.232,473597.100000,33.540810520,73.179672910,420.356,-11.463837,6.336446,-0.324073
2026-02-06 11:33:1.360,473597.200000,33.540799730,73.179678760,420.389,-11.724347,5.463798,-1.202667
2026-02-06 11:33:1.477,473597.400000,33.540777780,73.179692120,420.973,-11.252772,5.935772,-0.308666
2026-02-06 11:33:1.592,473597.500000,33.540767440,73.179697630,420.553,-11.772214,5.809123,-0.547076
2026-02-06 11:33:1.714,473597.600000,33.540757340,73.179703370,420.002,-11.314735,5.705226,-1.174538
2026-02-06 11:33:1.841,473597.700000,33.540748450,73.179709270,420.222,-11.976453,5.835167,-0.602208
2026-02-06 11:33:1.968,473597.800000,33.540741490,73.179716890,420.104,-11.527639,5.911069,-0.701555
2026-02-06 11:33:2.085,473597.900000,33.540735040,73.179724250,420.103,-11.145180,5.936765,-0.802979
2026-02-06 11:33:2.210,473598.100000,33.540716370,73.179735920,420.464,-11.884602,5.696573,-0.138308
2026-02-06 11:33:2.317,473598.200000,33.540704930,73.179742950,420.943,-11.091548,5.907709,-0.882159
2026-02-06 11:33:2.424,473598.300000,33.540687420,73.179754080,419.927,-11.818988,5.170553,0.229787
2026-02-06 11:33:2.491,473598.400000,33.540693360,73.179759930,421.094,-11.457867,5.975246,0.233062
2026-02-06 11:33:2.651,473598.500000,33.540685610,73.179765790,421.370,-12.175702,5.600030,-0.069492
2026-02-06 11:33:2.768,473598.600000,33.540675820,73.179771940,421.701,-11.813171,5.995766,0.074043
2026-02-06 11:33:2.879,473598.800000,33.540654670,73.179784520,422.004,-11.754314,5.536735,0.007755
2026-02-06 11:33:2.988,473598.900000,33.540643510,73.179791240,422.325,-11.186538,5.726324,-1.021063
2026-02-06 11:33:3.098,473599.000000,33.540615290,73.179797740,423.171,-13.078970,5.584815,-0.861756
2026-02-06 11:33:3.192,473599.100000,33.540621830,73.179801940,421.431,-11.753089,5.987011,0.270881
2026-02-06 11:33:3.320,473599.200000,33.540592590,73.179809040,422.404,-11.158277,6.361271,1.080311
2026-02-06 11:33:3.414,473599.300000,33.540581670,73.179816410,423.215,-9.740564,5.531483,-0.318876
2026-02-06 11:33:3.498,473599.400000,33.540574010,73.179822550,423.306,-11.949818,5.758801,0.504947
2026-02-06 11:33:3.591,473599.500000,33.540562600,73.179829430,423.501,-10.917941,6.101641,0.296346
2026-02-06 11:33:3.712,473599.600000,33.540545240,73.179835390,423.832,-12.062544,4.718145,1.862698
2026-02-06 11:33:3.838,473599.700000,33.540534660,73.179840140,423.595,-10.940622,5.369900,0.985536
2026-02-06 11:33:3.971,473599.800000,33.540528350,73.179843970,422.796,-12.099598,5.323571,-0.353565
2026-02-06 11:33:4.084,473599.900000,33.540518300,73.179849170,422.670,-12.444128,5.787878,-0.954018
2026-02-06 11:33:4.166,473600.000000,33.540506260,73.179855760,422.861,-11.529892,5.481431,-0.570343
2026-02-06 11:33:4.219,473600.100000,33.540492480,73.179862960,423.173,-11.399525,5.666721,0.045986
2026-02-06 11:33:4.323,473600.200000,33.540481620,73.179869330,423.089,-11.813047,5.528193,-0.070647
2026-02-06 11:33:4.433,473600.300000,33.540471590,73.179875610,423.384,-12.176405,5.379631,-0.006078
2026-02-06 11:33:4.563,473600.400000,33.540447960,73.179880960,424.292,-11.763116,5.559851,0.036512
2026-02-06 11:33:4.671,473600.500000,33.540436860,73.179883510,423.300,-11.503813,5.764514,0.211932
2026-02-06 11:33:4.765,473600.600000,33.540426410,73.179900140,424.767,-11.860544,5.154804,-0.428951
2026-02-06 11:33:4.890,473600.800000,33.540404450,73.179906660,423.241,-11.405000,5.841835,-0.694108
2026-02-06 11:33:5.008,473600.900000,33.540394970,73.179916990,423.483,-11.894146,5.386528,-0.087281
2026-02-06 11:33:5.114,473601.000000,33.540384990,73.179925700,423.727,-11.694389,5.423371,-0.131102
2026-02-06 11:33:5.229,473601.100000,33.540376030,73.179927800,423.197,-11.236586,5.291932,-1.190459
2026-02-06 11:33:5.483,473601.400000,33.540341930,73.179942670,423.510,-11.563268,4.805993,0.074305
2026-02-06 11:33:5.592,473601.500000,33.540332250,73.179946860,423.489,-11.506627,6.593345,-1.868603
2026-02-06 11:33:5.705,473601.600000,33.540322460,73.179956260,424.334,-11.518414,4.995866,0.142757
2026-02-06 11:33:5.782,473601.700000,33.540310250,73.179961220,424.092,-11.728623,4.732265,0.505570
2026-02-06 11:33:5.922,473601.800000,33.540298980,73.179971070,424.323,-11.384961,5.525215,0.628537
2026-02-06 11:33:6.051,473601.900000,33.540289700,73.179966450,423.260,-11.301626,3.220350,3.426943
2026-02-06 11:33:6.130,473602.000000,33.540280730,73.179976070,424.029,-11.728931,5.213362,-1.369846
2026-02-06 11:33:6.202,473602.100000,33.540270490,73.179978170,423.432,-11.631310,4.194399,0.136063
2026-02-06 11:33:6.302,473602.200000,33.540259400,73.179980730,423.029,-11.612931,5.362534,-1.201732
2026-02-06 11:33:6.535,473602.400000,33.540239570,73.179992430,423.032,-11.982078,5.470146,-1.388070
2026-02-06 11:33:6.766,473602.600000,33.540218460,73.179998290,422.521,-11.136099,4.690852,-0.463915
2026-02-06 11:33:6.879,473602.700000,33.540207180,73.180001930,422.325,-11.371970,6.095363,-1.896547
2026-02-06 11:33:6.992,473602.900000,33.540186840,73.180011770,423.000,-11.565716,2.985296,2.901023
2026-02-06 11:33:7.102,473603.000000,33.540175970,73.180017380,423.263,-11.049025,4.736326,0.090012
2026-02-06 11:33:7.189,473603.100000,33.540165990,73.180028080,424.230,-11.453582,4.833589,0.104571
2026-02-06 11:33:7.296,473603.200000,33.540154610,73.180037990,424.946,-11.514805,6.163629,-2.084610
2026-02-06 11:33:7.419,473603.300000,33.540143310,73.180053070,426.366,-11.739473,4.901028,-0.342814
2026-02-06 11:33:7.530,473603.400000,33.540133470,73.180055470,425.323,-11.590541,4.630721,-0.008929
2026-02-06 11:33:7.621,473603.500000,33.540122530,73.180058220,424.940,-11.312427,5.377569,-0.909214
2026-02-06 11:33:7.687,473603.600000,33.540111740,73.180063960,425.535,-11.669886,5.581198,-0.844876
2026-02-06 11:33:7.883,473603.700000,33.540100760,73.180067060,425.346,-11.135915,4.096292,0.861591
2026-02-06 11:33:8.005,473603.900000,33.540084990,73.180101660,427.542,-11.294275,4.570238,0.847580
2026-02-06 11:33:8.134,473604.000000,33.540074810,73.180107290,427.121,-11.501685,4.530299,-0.089201
2026-02-06 11:33:8.267,473604.100000,33.540065850,73.180110300,427.017,-11.664090,5.146686,-0.712135
2026-02-06 11:33:8.390,473604.300000,33.540045460,73.180119920,427.630,-11.567434,5.090731,-0.013893
2026-02-06 11:33:8.501,473604.400000,33.540034820,73.180124790,427.459,-11.637052,5.024651,-0.593768
2026-02-06 11:33:8.612,473604.500000,33.540023640,73.180130990,427.940,-11.511637,4.948256,-1.085652
2026-02-06 11:33:8.706,473604.600000,33.540012910,73.180135710,428.056,-11.807489,4.931202,-0.070218
2026-02-06 11:33:8.885,473604.800000,33.539990120,73.180148500,428.769,-11.645027,4.418574,0.058670
2026-02-06 11:33:8.995,473604.900000,33.539979420,73.180154320,429.160,-11.533154,5.008106,-0.456500
2026-02-06 11:33:9.090,473605.000000,33.539968970,73.180158420,429.116,-11.439595,4.566780,-0.177940
2026-02-06 11:33:9.227,473605.100000,33.539959860,73.180162830,429.000,-11.602362,3.827664,0.830716
2026-02-06 11:33:9.355,473605.200000,33.539949340,73.180169260,430.142,-11.362004,4.768747,-0.386187
2026-02-06 11:33:9.468,473605.400000,33.539928970,73.180180710,429.427,-11.581651,4.600071,-0.142753
2026-02-06 11:33:9.583,473605.500000,33.539919350,73.180180670,428.753,-11.381587,4.337179,-1.115555
2026-02-06 11:33:9.692,473605.600000,33.539908890,73.180185870,428.699,-11.305084,4.460724,0.242603
2026-02-06 11:33:9.828,473605.700000,33.539897970,73.180191260,428.825,-11.529238,4.270689,-1.125077
2026-02-06 11:33:9.940,473605.800000,33.539887280,73.180196730,428.973,-11.393162,3.829759,2.449928
2026-02-06 11:33:10.059,473605.900000,33.539875970,73.180202130,429.169,-11.492944,4.200222,0.281111
2026-02-06 11:33:10.183,473606.100000,33.539855080,73.180210770,429.097,-11.417175,4.030776,0.474301
2026-02-06 11:33:10.324,473606.200000,33.539842910,73.180217790,429.535,-11.286307,4.763087,-1.309025
2026-02-06 11:33:10.405,473606.300000,33.539834170,73.180225140,430.819,-11.363934,3.937619,0.891954
2026-02-06 11:33:10.515,473606.400000,33.539824460,73.180226520,429.638,-11.425105,4.538875,-1.349485
2026-02-06 11:33:10.626,473606.500000,33.539814630,73.180229380,429.158,-11.290000,4.621412,-1.048002
2026-02-06 11:33:10.753,473606.600000,33.539804370,73.180234170,429.489,-11.399829,4.737886,-0.769709
2026-02-06 11:33:10.882,473606.700000,33.539793250,73.180240480,429.846,-11.154306,3.969073,0.489528
2026-02-06 11:33:11.003,473606.900000,33.539770470,73.180251990,430.789,-11.490459,4.187288,-1.356003
2026-02-06 11:33:11.136,473607.000000,33.539761600,73.180254630,430.462,-11.395266,4.473095,-0.074432
2026-02-06 11:33:11.266,473607.100000,33.539751570,73.180259400,430.205,-11.550094,4.581343,-1.105849
2026-02-06 11:33:11.378,473607.300000,33.539731950,73.180270110,431.003,-10.847062,3.599607,1.555602
2026-02-06 11:33:11.489,473607.400000,33.539719610,73.180275210,431.306,-11.401774,4.644190,-0.000268
2026-02-06 11:33:11.598,473607.500000,33.539700880,73.180298090,432.822,-10.805118,3.008457,0.446564
2026-02-06 11:33:11.710,473607.600000,33.539700710,73.180286090,431.325,-11.220501,4.159747,-0.628444
2026-02-06 11:33:11.803,473607.700000,33.539689920,73.180291150,431.236,-10.952145,4.205537,-0.621208
2026-02-06 11:33:11.984,473607.900000,33.539668980,73.180302130,431.370,-11.525585,4.615581,-2.244018
2026-02-06 11:33:12.092,473608.000000,33.539659450,73.180304990,431.007,-11.478710,4.450487,-0.374955
2026-02-06 11:33:12.202,473608.100000,33.539649790,73.180309100,430.711,-11.232586,4.311644,0.118337
2026-02-06 11:33:12.306,473608.200000,33.539640390,73.180312640,430.971,-11.549209,3.969779,-0.125590
2026-02-06 11:33:12.392,473608.300000,33.539630700,73.180316860,430.824,-11.458208,4.273449,-0.370564
2026-02-06 11:33:12.611,473608.500000,33.539610130,73.180325440,430.689,-11.184232,3.940024,0.150716
2026-02-06 11:33:12.734,473608.600000,33.539600140,73.180331860,430.727,-11.392470,4.573064,0.342021
2026-02-06 11:33:12.853,473608.700000,33.539589970,73.180334980,430.252,-11.096541,3.975439,0.515164
2026-02-06 11:33:12.982,473608.900000,33.539570140,73.180342170,430.351,-11.248213,3.486795,0.111845
2026-02-06 11:33:13.091,473609.000000,33.539559450,73.180345380,430.325,-11.315141,4.638261,-0.774238
2026-02-06 11:33:13.201,473609.100000,33.539550040,73.180349120,430.007,-11.077236,4.176557,-0.195477
2026-02-06 11:33:13.319,473609.200000,33.539540730,73.180353330,430.186,-11.019229,4.080696,0.379055
2026-02-06 11:33:13.435,473609.300000,33.539531190,73.180358960,430.251,-11.502681,4.562510,-0.966806
2026-02-06 11:33:13.559,473609.400000,33.539519210,73.180364210,430.486,-11.310563,3.910128,0.475218
2026-02-06 11:33:13.677,473609.500000,33.539508730,73.180368230,430.792,-11.306995,4.412961,-0.565666
2026-02-06 11:33:13.817,473609.700000,33.539486440,73.180380770,431.060,-10.927593,3.727262,0.343958
2026-02-06 11:33:13.940,473609.800000,33.539476290,73.180384420,431.139,-11.136206,4.170139,-0.920946
2026-02-06 11:33:14.060,473609.900000,33.539465510,73.180389580,431.894,-11.085233,4.235232,-1.591937
2026-02-06 11:33:14.185,473610.100000,33.539444820,73.180398580,431.719,-11.050903,3.958728,0.704427
2026-02-06 11:33:14.306,473610.200000,33.539435050,73.180402000,431.682,-11.210974,4.433830,-0.292239
2026-02-06 11:33:14.423,473610.300000,33.539428790,73.180386950,428.909,-11.195290,4.252862,-0.801825
2026-02-06 11:33:14.567,473610.400000,33.539420070,73.180401050,429.702,-11.141265,4.274037,-0.747639
2026-02-06 11:33:14.723,473610.600000,33.539399140,73.180412000,429.958,-11.371153,4.603448,-1.627643
2026-02-06 11:33:14.798,473610.700000,33.539389560,73.180416420,430.149,-11.038250,4.333218,-1.558112
2026-02-06 11:33:14.917,473610.800000,33.539380070,73.180417810,429.762,-10.922950,3.815555,-1.011591
2026-02-06 11:33:15.055,473610.900000,33.539368360,73.180437060,433.475,-10.864466,3.467026,0.900151
2026-02-06 11:33:15.136,473611.000000,33.539359920,73.180426540,429.126,-10.502641,3.208558,0.160766
2026-02-06 11:33:15.197,473611.100000,33.539349650,73.180434360,429.281,-10.753623,4.149365,-1.030211
2026-02-06 11:33:15.360,473611.200000,33.539341290,73.180426230,427.509,-10.926535,4.200379,-1.104354
2026-02-06 11:33:15.401,473611.300000,33.539330010,73.180441780,429.034,-11.222871,4.555339,-1.365824
2026-02-06 11:33:15.595,473611.500000,33.539310360,73.180449410,428.919,-10.780775,4.156120,-1.253634
2026-02-06 11:33:15.720,473611.600000,33.539299690,73.180454500,429.316,-10.891925,3.689046,0.120896
2026-02-06 11:33:15.854,473611.700000,33.539289780,73.180460740,429.768,-10.875122,3.573838,-0.053943
2026-02-06 11:33:15.976,473611.800000,33.539280950,73.180463760,429.817,-10.728554,3.472159,-0.207503
2026-02-06 11:33:16.121,473612.000000,33.539261020,73.180472850,430.097,-10.985534,3.706566,0.129538
2026-02-06 11:33:16.265,473612.100000,33.539254650,73.180475690,429.256,-10.924810,3.830058,-0.279491
2026-02-06 11:33:16.327,473612.200000,33.539243760,73.180477370,429.670,-10.830809,3.987152,-0.677299
2026-02-06 11:33:16.386,473612.300000,33.539234070,73.180480930,429.861,-10.905833,3.566343,-0.539650
2026-02-06 11:33:16.502,473612.400000,33.539238620,73.180467790,430.772,-11.021636,3.695777,-0.262738
2026-02-06 11:33:16.661,473612.500000,33.539230010,73.180470970,431.659,-11.144200,3.719283,-0.613175
2026-02-06 11:33:16.706,473612.600000,33.539218280,73.180476010,430.727,-11.032595,3.703029,-0.317511
2026-02-06 11:33:16.788,473612.700000,33.539208970,73.180479410,430.694,-11.151197,3.693680,-0.105758
2026-02-06 11:33:16.897,473612.800000,33.539199320,73.180483850,431.105,-11.031201,3.815928,-0.179144
2026-02-06 11:33:16.997,473612.900000,33.539189910,73.180488300,431.181,-11.142188,3.889789,-0.137329
2026-02-06 11:33:17.104,473613.000000,33.539182690,73.180492610,431.776,-11.113880,3.811239,-0.124536
2026-02-06 11:33:17.216,473613.100000,33.539169270,73.180497170,431.383,-11.235761,3.600955,-0.495851
2026-02-06 11:33:17.345,473613.200000,33.539161210,73.180502090,432.161,-11.171681,3.763495,-0.976899
2026-02-06 11:33:17.389,473613.300000,33.539148720,73.180505660,431.412,-11.078479,3.840592,-0.511759
2026-02-06 11:33:17.599,473613.500000,33.539128060,73.180513720,431.690,-11.112445,3.812831,-0.278380
2026-02-06 11:33:17.744,473613.600000,33.539117690,73.180517230,431.581,-11.276169,3.773590,-0.600741
2026-02-06 11:33:17.886,473613.800000,33.539096470,73.180525730,431.198,-11.391021,3.630349,-0.542828
2026-02-06 11:33:18.004,473613.900000,33.539086040,73.180529620,431.268,-11.395536,3.725316,-0.423245
2026-02-06 11:33:18.127,473614.000000,33.539076480,73.180534760,431.860,-11.416837,3.709558,-0.430820
2026-02-06 11:33:18.245,473614.100000,33.539065820,73.180537710,431.750,-11.423373,3.760584,-0.229474
2026-02-06 11:33:18.386,473614.300000,33.539045080,73.180546090,431.779,-11.451077,3.624868,-0.270137
2026-02-06 11:33:18.509,473614.400000,33.539035120,73.180549860,431.882,-11.258340,3.797973,-0.430327
2026-02-06 11:33:18.639,473614.500000,33.539024680,73.180553460,431.831,-11.404717,3.696609,-0.810993
2026-02-06 11:33:18.769,473614.600000,33.539014460,73.180557710,431.876,-11.328848,3.872452,-0.550488
2026-02-06 11:33:18.895,473614.800000,33.538993650,73.180564840,431.862,-11.435800,3.848502,-0.406796
2026-02-06 11:33:19.009,473614.900000,33.538982550,73.180568610,432.283,-11.414677,3.758957,-0.800641
2026-02-06 11:33:19.116,473615.000000,33.538972020,73.180572520,432.505,-11.694785,3.704209,-0.510528
2026-02-06 11:33:19.245,473615.100000,33.538967260,73.180576060,432.745,-11.665093,3.700972,-0.043697
2026-02-06 11:33:19.383,473615.300000,33.538941570,73.180585370,432.847,-11.576432,3.643338,-0.782548
2026-02-06 11:33:19.508,473615.400000,33.538930720,73.180588880,432.715,-11.675967,3.723015,-0.405493
